content,score,sentiment_polarity,sentiment_subjective,sentiment_rating
kecewa masuk tutup lapor ttp aje ubah download uninstal download aje buka,1,0.0,0.0,Negative
gimana iniiii tagih tulis bayar uang masuk kantong,1,0.0,0.0,Negative
prose verifikasi 24 jam verifikasi,1,0.0,0.0,Negative
mohon akun,1,0.0,0.0,Negative
tolong blokir akun putri akun orang tanggung tagih dll tanggung terima kasih,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
perihal event cashback bibit cair cair syarat penuh,1,0.0,0.0,Negative
unggah tipu orang,1,0.0,0.0,Negative
balance,1,0.0,0.0,Negative
cashback undang teman daftar bibit masuk 7hari kerja,1,0.0,0.0,Negative
gagal bayar via card gagal mu,1,0.5,0.5,Negative
layan respon,1,0.0,0.0,Negative
senang,5,0.0,0.0,Positive
halllo mohon hapus data istri akun nama orang tipu suru donlowd apknya ehhh isi saldo ayu akun buka wa alah berkat ayu istri tagih terima kasih,1,0.0,0.0,Negative
mudah transaksi,4,0.0,0.0,Positive
bagusss,5,0.0,0.0,Positive
mantaaap,5,0.0,0.0,Positive
cashback,2,0.0,0.0,Negative
admin buka kasih solusi diem email gogle wa respon kasih solusi jugaa engga,1,0.0,0.0,Negative
nama mohon blokir akun nama masuk akun sekian,2,0.0,0.0,Negative
mantap ber inovasi,4,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
vc kli kelar2 buk mohon,2,0.0,0.0,Negative
mantab,5,0.0,0.0,Positive
recomended jng ragu,5,0.0,0.0,Positive
suruh nunggu 7x24 jam masuk skrang jam cashback masuk kecewa banget ama,2,0.0,0.0,Negative
admin tolong akun ambil orang tolong beku admin,5,0.0,0.0,Positive
ribet hp restart login transaksi email tau hack orang yg akun login sulit payah,1,0.0,0.0,Negative
sistem error,2,0.0,0.0,Negative
bagus,5,0.0,0.0,Positive
digital lot masuk nunggu detik digital cepat,2,0.0,0.0,Negative
keren banget,5,0.0,0.0,Positive
mantap kasih saldo 50k gratis cashback,5,0.0,0.0,Positive
tolong tutup akun ambil orang,2,0.0,0.0,Negative
mantap la cesbek hoax smoga data aman,4,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
casback bom masuk 50k minggu nunggu,1,0.0,0.0,Negative
tarik uang koneksi putus pakai wifi why buruk,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
asli poko bohong,5,0.0,0.0,Positive
masukin password uninstall,1,0.0,0.0,Negative
habis date transaksi walet macet pakai apl aneh,3,0.0,0.0,Neutral
buka force close,5,0.0,0.0,Positive
sering2 adain event,5,1.0,0.3,Positive
pokok,5,0.0,0.0,Positive
lumayan dapet cuan langsung cair masuk rekening,5,0.0,0.0,Positive
mantab,5,0.0,0.0,Positive
this,5,0.0,0.0,Positive
mantap bayar cashback 50k,5,0.0,0.0,Positive
bagus bnget,5,0.0,0.0,Positive
gajelas topup 200ribu undang teman teman topup 200ribu bonus masuk ngerjain doang,1,0.0,0.0,Negative
kasih cashback,5,0.0,0.0,Positive
balikin duit hapus ulas,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
manfaat,5,0.0,0.0,Positive
bunga kalah tetangga belah berani kasih bunga,1,0.0,0.0,Negative
madep,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
bagus,5,0.5,1.0,Positive
puas,5,0.0,0.0,Positive
kasih bintang dapet cahback 50k maksih sukses trus,5,0.0,0.0,Positive
mantap banget poko,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
terima kasih 50k,5,0.0,0.0,Positive
bagus rencana uang,5,0.0,0.0,Positive
muas,4,0.0,0.0,Positive
jsgo mantap,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
goodjob,5,0.0,0.0,Positive
bagus banget,4,0.0,0.0,Positive
bintang male daftar copot,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
nanya chat wa jam brp bls jam brp,1,0.0,0.0,Negative
bagus bangettt,5,0.0,0.0,Positive
mohon hapus data nama mad nur salah karna tolak akun mohon hapus,1,-0.625,1.0,Negative
game dll saldo driver tranfer briva bayar uang kuliah nasional pulsa data 5000 10000 biar,5,0.5,0.5,Positive
tolong hapus data istri maaf salah masuk ternyta pinjol,1,0.0,0.0,Negative
lumayan,5,0.0,0.0,Positive
coba login hp paswor bener masuk,1,0.0,0.0,Negative
bantu,5,0.0,0.0,Positive
bantu wa sdah isi saldo data smua trus akun kunci buka data2 aman hasil saldo ambil bantu daftar,5,0.5,0.5,Positive
kasih sukses,5,0.0,0.0,Positive
bantu tingkat layan mudah,5,0.0,0.0,Positive
sip mantap,5,0.0,0.0,Positive
mantap tahan hadiah hadiah tarik,5,0.0,0.0,Positive
aju kartu fisik tunggu cek prose cashback 50rb bibit kasih bintang bintang,1,0.0,0.0,Negative
download nyesel dapet 100 daftar desember misi dapet duit ilang gitu,1,0.0,0.0,Negative
mantapp snagat bantu,5,0.0,0.0,Positive
tolong wajib pakai ktp ajar ktp,2,0.0,0.0,Negative
gimana undang temen biar dapet bonus mohon respon cakap,2,0.0,0.0,Negative
bagus,5,0.0,0.0,Positive
eror login sidik jari suruh sandi tetep masuk bener,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
paham kasih tau,3,0.0,0.0,Neutral
keren,5,0.0,0.0,Positive
dech ad cashback 50rbu gitu hmmm nyangka mmng bnar,5,0.0,0.0,Positive
daftar jaring full kuota ganti wifi si daftar,1,0.4375,0.55,Negative
mantap,5,0.0,0.0,Positive
sekian terima gaji,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
bonus,5,0.0,0.0,Positive
mantap bingung pinjam uang,5,0.0,0.0,Positive
bagus,3,0.0,0.0,Neutral
bantu manage uang,5,0.0,0.0,Positive
berkah,5,0.0,0.0,Positive
instal apknya,3,0.0,0.0,Neutral
mantap,5,0.0,0.0,Positive
komentar,3,0.0,0.0,Neutral
gimna chat respon,1,0.0,0.0,Negative
mntap,5,0.0,0.0,Positive
mantap bos,5,0.0,0.0,Positive
bagus,4,0.0,0.0,Positive
buruk niat usaha susah gagal transfer cocok pingin prose cepat layan chat wa balas mending hapus layan langsung tarik habis saldo kasih bintang kecewa,1,0.0,0.0,Negative
harap data aman,5,0.0,0.0,Positive
untung,5,0.0,0.0,Positive
loh aneh saldo 25k refferal ilang,1,0.0,0.0,Negative
mantap jos gandos,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
sukses casback cepet,5,0.0,0.0,Positive
sukses daftar goodjob,5,0.0,0.0,Positive
coba daftar,5,0.0,0.0,Positive
rekomendasi temen2 grtis biaya kartu pisik lumayan,5,0.0,0.0,Positive
daftar bibit susah salah,1,0.0,0.0,Negative
keren,5,0.0,0.0,Positive
joss,5,0.0,0.0,Positive
buruk customer email sampah,1,0.0,0.0,Negative
hapus akun data2 pribadi nama hidayat data pribadi salah orang tanggung pinjam beli dll hapus tolong playstor tipu kedok,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
cepat mudah erti terima kasih,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
terima kasih atur uang,5,0.0,0.0,Positive
daftar bibit gagal mulu note salah yuk coba coba kali kali ttep kecewa,1,0.0,0.0,Negative
bikin akun transaksi video call tolak kalo minjam kali ribetnya kalo tolak ngapain suruh video call cuk,1,0.0,0.0,Negative
poko,5,0.0,0.0,Positive
nama pribadi nama muhammad tolong hpus dta dri ksih,1,0.0,0.0,Negative
pesan teman2 transaksi kilat pakai transaksi transfer error,1,0.0,0.0,Negative
lama2 buruk saldo kantong utama saldo kartu tiba2 hilang terang,1,0.0,0.0,Negative
gimana login ampun suruh login verifikasi langkah mulu tap layar hp notifnya bengong banget bintang bkal kasih,1,0.0,0.0,Negative
daftar wa pinjam data nasabah bocor bahaya salah,1,0.0,0.0,Negative
digital banking lengkap fiturnya integrasi gopay bibit kendala alami terkadang susah login jaring buruk fitur money mandiri qris bebas biaya admin transfer hapus,5,0.25,0.25,Positive
bagua banget mudah beli pulsa semuah mudah hidup mudah hidup mudah mudah urus semuah,5,0.0,0.0,Positive
coba pakai langsung jadiin utama kelola uang saran masukin bayar bpjs qris thanks,5,0.2,0.2,Positive
login masuk pasu nik ktp knp,1,0.0,0.0,Negative
babi uang gue masuk gue nama,1,0.0,0.0,Negative
mohon hapus data apknya uninstall,1,0.0,0.0,Negative
mantapppp,5,0.0,0.0,Positive
saranin poko,1,0.0,0.0,Negative
tarik uang kirim wallet gabisa,1,0.0,0.0,Negative
prose daftar buruk daftar kemaren verifikasi,1,0.0,0.0,Negative
apaaan org mw join ndak lolo verifikasi data ambil sy rugi sy sy lapor,1,0.0,0.0,Negative
mantulll,5,0.0,0.0,Positive
kecewa applikasi normal,1,0.15,0.6499999999999999,Negative
mantap,5,0.0,0.0,Positive
kasi 50k dri,5,0.0,0.0,Positive
buruk banget pakai susah ken untung buntung rek konvensional rek mlh kena admin minim info ribet pol,1,0.5,0.5,Negative
gabisa buka lapor sampe skrng 24jam konfirmasi email,1,0.0,0.0,Negative
bangga,5,0.0,0.0,Positive
rekomendasi prose verifikasi malam jam 00 00 ktp video call via pegang ktp banget,5,0.0,0.0,Positive
this,5,0.5,0.6,Positive
optimal suka ngebug suka dar saran coba nabung alfa indomaret,1,0.0,0.0,Negative
transfer wallet mantap,5,0.0,0.0,Positive
mantap trus tingkat,5,0.0,0.0,Positive
ganti nomor daftar akun nomor hilang,3,0.0,0.0,Neutral
mantap,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
terbaikk pokonyaa for give me reward from join,5,0.0,0.0,Positive
transaksi responya cepat,1,0.0,0.0,Negative
mantaap,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
wih kartu debit tari,5,0.0,0.0,Positive
video call susah sinyal bagus bilang jelek,5,0.0,0.0,Positive
mantap jaya nyesel dapet cuan 000,5,0.0,0.0,Positive
keren,5,0.0,0.0,Positive
lambat pindah uang transfer mohon,3,0.0,0.0,Neutral
mohon akun ktp nama tolong blokir tipu oknum mengatasnamakan admin bukalapak pribadi tanggung,1,0.0,0.0,Negative
keren,5,0.0,0.0,Positive
komenan komenan jelek bagus kadang kendala cashbacknya limpah takut donlod rekomendasi poko lancar,5,0.0,0.0,Positive
transaksi,5,0.0,0.0,Positive
buka rekening ribet cabang gitu kartu kirim gratis nasabah bonus ngundang andai kaya gin contoh,5,1.0,0.3,Positive
mudah transaksi simple ribet bikin recommended mantap,5,0.0,0.35714285714285715,Positive
kecewa dikit,4,0.0,0.0,Positive
sangan manfaat,5,0.0,0.0,Positive
tampil keren banget bebas personal tampil nama kartu sesuai ui banding digital fitur bayar pakai qr,5,0.0,0.0,Positive
bonus 15k undang teman buka rekening bibit masuk masuk,5,0.0,0.0,Positive
jos poko,5,0.0,0.0,Positive
kasih,5,0.0,0.0,Positive
layan lambat,1,0.0,0.0,Negative
saldo hilang,1,0.0,0.0,Negative
masuk susah bener buruk,1,0.0,0.0,Negative
kren cashback isi saldo jt 25,5,0.0,0.0,Positive
suka,5,0.0,0.0,Positive
keren debat,5,0.0,0.0,Positive
hebat,5,0.0,0.0,Positive
ta kasih bintang tarik si,3,0.0,0.0,Neutral
mantaf,5,0.0,0.0,Positive
mudah transaksi,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
mantapp cashback 50rb,5,0.0,0.0,Positive
tiba2 error,5,0.0,0.0,Positive
sandi masuk,2,0.0,0.0,Negative
lamaaaaa,1,0.0,0.0,Negative
kirim ye gagal mlu,2,0.0,0.0,Negative
muas cashbacknya,5,0.0,0.0,Positive
mantap iven biar dapt,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
bantu atur uang,5,0.0,0.0,Positive
cb masuk undang teman gojek,2,0.0,0.0,Negative
transfer gagal gilir prose behhh ampe kabar mohon donk,1,0.0,0.0,Negative
keren,5,0.0,0.0,Positive
mantap cepat poko,5,0.0,0.0,Positive
emng cuan mantap sekli beast,5,0.0,0.0,Positive
bener2 bantu orang butuh,5,0.2,0.30000000000000004,Positive
mantap,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
mantap samping nabung cari hasil ajak temen,5,0.0,0.0,Positive
bagus cuman kalaw transfer kadang,5,0.0,0.0,Positive
mantull,5,0.0,0.0,Positive
puas layan gimana pinjam aaman,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
bantu,5,0.0,0.0,Positive
gratis transfer 25x terima kasih bonus reward download ragu aman,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
keren,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
mohon blokir akun at nma agung orang brtanggung jwab salah gunain data tagih arah brtanggung jwab mohon blokir akun,1,0.0,0.0,Negative
masuk perangkat,1,0.0,0.0,Negative
mulu transaksi,1,0.0,0.0,Negative
daftar rp 1000000,3,0.0,0.0,Neutral
bagus kirim gratis,5,0.0,0.0,Positive
mantappp,5,0.0,0.0,Positive
mantap percaya,5,0.0,0.0,Positive
daftar bibit salah,1,0.0,0.0,Negative
muas,5,0.0,0.0,Positive
susah bikin ketik error mulu,1,0.0,0.0,Negative
undang teman nemu undang teman,1,0.0,0.0,Negative
tech stock,1,0.0,0.0,Negative
ganggu mulu,1,0.0,0.0,Negative
transaksi gampang,5,0.0,0.0,Positive
keren,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
mantap laah kembangin hadiah 100rb,5,0.0,0.0,Positive
amanah,4,0.0,0.0,Positive
gx tau,1,0.0,0.0,Negative
goodjob,5,0.0,0.0,Positive
mantap bos,5,0.0,0.0,Positive
aktf masuk id refferal bonus registrasi,5,0.0,0.0,Positive
manfaat uang,5,0.5,0.5,Positive
respon,5,0.0,0.0,Positive
mantul,5,0.0,0.0,Positive
mantaab,5,0.0,0.0,Positive
jos pokok,5,0.0,0.0,Positive
sukses suka kantong investasi akun bibit reksadana kontrol uang,5,0.0,0.0,Positive
keren,3,0.0,0.0,Neutral
bagus,5,0.0,0.0,Positive
bagus cepat aman percaya,5,0.0,0.0,Positive
bagusss,5,0.0,0.0,Positive
smua isi bener salah trus data karna pinjamn gagal,1,0.0,0.0,Negative
poko kecewa download apl,5,0.0,0.0,Positive
nama kelas main blokir nasabah gitu gitu kantong saldo juta nama blokir nasabah polisi adil main blokir blokir lucu kembaliin saldo rugi nasabah,1,0.16666666666666666,0.3333333333333333,Negative
mantap,5,0.0,0.0,Positive
lucu jir dapet reward 50 ribu sampe skrg sampe reward 10,1,0.0,0.0,Negative
kantong,5,0.0,0.0,Positive
bismilah,5,0.0,0.0,Positive
percaya,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
set daftar login jgn pikir ulang hubung tanggap,1,0.0,0.0,Negative
daftar rekening gojek susah buka,2,0.0,0.0,Negative
mantap,4,0.0,0.0,Positive
bagus suka,5,0.0,0.0,Positive
rekomended banget pkonya,5,0.0,0.0,Positive
harga saham ngeri wkwkwkw,5,0.0,0.0,Positive
coba,5,0.0,0.0,Positive
harap data pribadi disalahgunakan uninstal,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
milik akun buka data masuk login akun halo tolong donk buka hp kirim email balas sesuai ekspektasi,1,0.0,0.0,Negative
digital recommended,5,0.0,0.0,Positive
bayar qris kali,5,0.0,0.0,Positive
gratis transfer bebas biaya admin my,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
mantap,4,0.0,0.0,Positive
rekomendasi bangat nabung event tarik,5,0.0,0.0,Positive
mntap,5,0.0,0.0,Positive
bagus banget puas 1x invest nominal invest dech poko,5,0.0,0.0,Positive
jelek banget masak daftar bilang nik daftar daftar,1,0.0,0.0,Negative
mohon bantu login verifikasi langkah mohon bantu terima kasih,3,0.0,0.0,Neutral
kasih bintang,5,0.0,0.0,Positive
bagus tahan bijak nasabah,5,0.0,0.0,Positive
banget,5,0.0,0.0,Positive
mantaaap,5,0.0,0.0,Positive
mantap kaya bangga 17 gampang transaksi,5,0.0,0.0,Positive
mantap banget,5,0.0,0.0,Positive
singkat padat keren,5,0.0,0.0,Positive
cuan,5,0.0,0.0,Positive
mantap suka,5,0.0,0.0,Positive
mantap cair,5,0.0,0.0,Positive
mantap cashback,5,0.0,0.0,Positive
topp,5,0.0,0.0,Positive
mantap ngasih casback nie ayo buru donwlod,5,0.0,0.0,Positive
layan buruk sesuai iklan,1,0.0,0.0,Negative
konsisten,4,0.0,0.0,Positive
masuk pin,3,0.0,0.0,Neutral
mantaf,5,0.0,0.0,Positive
yes,5,0.0,0.0,Positive
bagus banget,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
tampil tarik sederhana iring back auto full,4,0.175,0.275,Positive
mantul,5,0.0,0.0,Positive
sukses pokok buwat kembang,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
daftar tulis daftar daftar loh tolong prose,5,0.0,0.0,Positive
keren banget,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
cashbacknya,5,0.0,0.0,Positive
mantap boong,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
mantap bener hidup yuk download biar nyesel,5,0.0,0.0,Positive
rekomendasi daftar password masuk login registrasi bug sebal orang awam pesan developer,1,0.0,0.0,Negative
bagus,5,0.0,0.0,Positive
bagus banget urus bayar gampang prose,5,0.0,0.0,Positive
lancar lancar kendala,5,0.0,0.0,Positive
mantep,5,0.0,0.0,Positive
smoga terima langsung kasi,5,0.0,0.0,Positive
susah register masukin ktp kali,1,0.0,0.0,Negative
mantap thanks bonus,5,0.0,0.0,Positive
cashback,5,0.0,0.0,Positive
apkikasi mudah bonus promonya beneran,5,0.0,0.0,Positive
mantap,5,0.5,0.5,Positive
suka alir tapiii casback ajak temen blum masuk ayo biar semangat ajak teman,5,0.0,0.0,Positive
mohon jaga data pribadi,4,0.0,0.0,Positive
sangant bagus,5,0.0,0.0,Positive
isi saldo mlah buka nasabah main,1,0.0,0.0,Negative
bayar kredit online,1,0.0,0.0,Negative
kecewa registrasi susah banget masuk untung data pribadi kirim nyesell download mending neo,1,0.0,0.0,Negative
coba,5,0.0,0.0,Positive
daftar masuk gimana,1,0.0,0.0,Negative
daftar bibit cashback 50rb vc jaring stabil mulu lancar lancar mohon solusi,4,0.0,0.0,Positive
mantap,4,0.0,0.0,Positive
bagus cashback,5,0.0,0.0,Positive
hello ayo,5,0.0,0.0,Positive
terima kasih bener bener,5,0.0,0.0,Positive
muas,5,0.0,0.0,Positive
registrasi susah,1,0.0,0.0,Negative
bagus,5,0.0,0.0,Positive
kirim komfirmasi,2,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
mantap pokok,5,0.0,0.0,Positive
pindahin saldo gopay saldo kartu kredit rilis,5,0.0,0.0,Positive
dapet cashback ribet banget gitu gratis kirim atm debit batas maximal gratis,1,0.0,0.0,Negative
mantap,5,0.5,0.5,Positive
jls klau bsa untk install jgn kn play store,1,0.0,0.0,Negative
janji keluh prose fix butuh 24 jam trx cepet simple enak makenya suka tolong kendala biar komplen,5,0.0,0.35714285714285715,Positive
sii bagus banget investasi saham bibit buka akun transaksi emang beneran mudah transfer biaya admin beneran dapet cashback beli reksadana pokok beneran iklan boong terima kasih,5,0.0,0.0,Positive
bantu uang,5,0.0,0.0,Positive
coba,2,0.0,0.0,Negative
bagus kali,5,0.0,0.0,Positive
muas,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
nyesel,5,0.0,0.0,Positive
sampah uang rp 500 000 sudh lapor alas gilir bukti mutasi akun balas,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
banget,5,0.0,0.0,Positive
manfaat,5,0.0,0.0,Positive
bagus dana solusi gimana,5,0.5,0.5,Positive
daftar orang login akun pakai perangkat pasword ganti ganti daftar video call suruh nunjukin ktp aman takut pakai,1,0.0,0.0,Negative
mantappo,5,0.0,0.0,Positive
bego daftar lolo kirim identitas buka awas kalo identitas nama agus,1,0.0,0.0,Negative
bagus mudah bantu,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
cashbacknya tanding kejut,5,0.0,0.0,Positive
mantap cm error pdhl mo reveral tmn,5,0.0,0.0,Positive
hapus data nama,1,0.0,0.0,Negative
lainn,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
nyangka cashback,5,0.5,0.5,Positive
recomended pokok,5,0.0,0.0,Positive
mantap bukti bayar,5,0.0,0.0,Positive
banget admin hehehe,5,0.0,0.0,Positive
bgus sngat mmbantu dlam sgla,5,0.0,0.0,Positive
keren,5,0.5,0.5,Positive
mantap,5,0.0,0.0,Positive
indonesia amiin,5,0.0,0.0,Positive
mantab banget cashback,5,0.0,0.0,Positive
nama pribadi blokir akun akun salah orang tanggung jujur kena tipu data pribadi tagih tanggung tolong blokir akun,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
mantap manfaat,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
mudah transaksi gratis ongkir dn bnyk cashback,5,0.0,0.0,Positive
tangan refund skli janji 1x24 jam smpai hri,1,0.0,0.0,Negative
bintang bicara,5,0.0,0.0,Positive
maaf kasih b1 kali trf rek rekening kirim beda knp masuk saldo padahl hasil transaksi tolong follow,1,0.0,0.0,Negative
sukses,5,0.0,0.0,Positive
susah daftar,1,0.0,0.0,Negative
buka root root,1,0.0,0.0,Negative
download buka notifikasi hp rooting root,1,0.0,0.0,Negative
sengaja kasih bintang kalo orang nama nama tolong jaga baikbaik data,5,0.0,0.0,Positive
akun acc cba,3,0.0,0.0,Neutral
terima kasih cashback masuk transaksi reksadana,5,0.0,0.0,Positive
maaf pesan paket rumah,1,0.0,0.0,Negative
saran free donk kasi minimal brp gtu biar free adminnya berat,3,0.34,0.64,Neutral
bagus,5,0.0,0.0,Positive
video call bersih gitu burik aneh,1,0.0,0.0,Negative
performa kecewa,5,0.0,0.0,Positive
tau,5,0.0,0.0,Positive
buka akun kartu atm rumah tiba2 login salah admin akun dorman harap digital solusi admin asli tolong jelasin solusi,5,0.0,0.0,Positive
laknatullah undang 30 orang via bibit bonus tidk syarat allah,1,0.0,0.0,Negative
bagus prose kyc cepat,5,0.0,0.0,Positive
puas,5,0.0,0.0,Positive
daftar mudah cashback 50 rb,5,0.0,0.0,Positive
biar,5,0.0,0.0,Positive
ringkas,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
mantul pakai,5,0.0,0.0,Positive
harap solusi login,5,0.0,0.0,Positive
buka dimintain pin kaya gojek on ribet,1,0.0,0.0,Negative
login akun kunci hubungin email balas muas akun kunci tolong akun saldo,1,0.0,0.0,Negative
topup login error admin bnk,1,0.0,0.0,Negative
professional percaya,5,0.1,0.1,Positive
mayan,5,0.0,0.0,Positive
oktober,4,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
smg lancar,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
daftar susah banget nunggu kode frivikasi masuk masuk,1,0.0,0.0,Negative
bri bintang paham,3,0.0,0.0,Neutral
bgus,5,0.0,0.0,Positive
cashbacknya 50 ribu notif masuk klaim gimana,5,0.0,0.0,Positive
senang,5,0.0,0.0,Positive
mantap bunga,5,0.0,0.0,Positive
nyesel recomend daftar mudah cepat sulit mobile bankingnya mudah paham tarik tunai logo atm ribet,5,1.0,0.3,Positive
