userName,score,at,content
Pengguna Google,5,2022-02-08 13:16:41,Gokss pokoknya!!! Lanjutkan!
Pengguna Google,5,2022-02-08 13:16:16,"Mantapp dahh tingkatkan lagi bang jago , moga bisa lebih kayak bank bank lain lebih maju lagi"
Pengguna Google,5,2022-02-08 13:14:55,Jago baik bangt
Pengguna Google,1,2022-02-08 13:14:20,"Aplikasi pilih kasih,rewad kaga masuk,nyesel udah pake aplikasi ini sumpah,buat kalian jangan mau download aplikasi ini,kaga stabil"
Pengguna Google,5,2022-02-08 13:13:43,Gilak sih ini aplikasi. Udah aman nyaman dan fast respon . dan terimakasih atas reward yg telah di.kasih ke saya. Sukses terus buat Bank jago
Pengguna Google,5,2022-02-08 13:13:16,"Makasih bgt bank jago, aplikasi yg sangat bermanfaat"
Pengguna Google,4,2022-02-08 13:12:36,Ckup bgus
Pengguna Google,5,2022-02-08 13:12:26,mantap
Pengguna Google,5,2022-02-08 13:10:22,cash back di bayar cepat 👍
Pengguna Google,5,2022-02-08 13:09:17,"Mantap bank jago nih aplikasi bank paling oke menurut saya gila cashback nya ga ngotak si asli, semoga bisa sukses dan bisa lebih dikenal di masyarakat Indonesia. Mantap lanjutkan bank jago semoga bisa sukses seperti bank BNI / BRI."
Pengguna Google,5,2022-02-08 13:08:53,mantabbb bank jago
Pengguna Google,5,2022-02-08 13:07:01,Manta bro
Pengguna Google,5,2022-02-08 13:06:53,Apk paling jos sih simple untuk all tx
Pengguna Google,5,2022-02-08 13:06:52,Makasih bank jago dari aplikasi ini saya sering dapet cb
Pengguna Google,5,2022-02-08 13:06:09,Aplikasi bagus tapi hal investasi saya kurang faham
Pengguna Google,5,2022-02-08 13:06:09,Mantap
Pengguna Google,5,2022-02-08 13:06:07,Mantap jago
Pengguna Google,5,2022-02-08 13:05:25,"Mantap,.. Bnyak kejutan nya"
Pengguna Google,5,2022-02-08 13:05:00,Tidak sia2 saya pake jago sangat membantu dan mempermudah saya dalam melakun transfer ke ewalet dan bank lain... Buat jago trimakasih atas reward dari event bibit x jago mantap. Buat yg mau daftar bibit x jago jgn lupa masukan kode di bibit (0cezrue)
Pengguna Google,5,2022-02-08 13:02:58,mantap bank jago suka bangtt apk nie👍👍
Pengguna Google,5,2022-02-08 13:02:38,"Keren banget jago,sumpah,mantap bangettttttttt"
Pengguna Google,5,2022-02-08 13:01:50,"Bank jago the best lah mau kirim kemanapun cepat dan gratis biaya admin, banyak bonus lagi love"
Pengguna Google,5,2022-02-08 13:01:27,Ekomen banget ni apk..udah mudah transaksinya dan juga bisa bikin untung.trimakasih bank jago
Pengguna Google,5,2022-02-08 13:01:26,Salut ama dev nya nggk pelit ama nasabah baru👌👍👍
Pengguna Google,4,2022-02-08 13:00:59,ok
Pengguna Google,5,2022-02-08 13:00:44,Tf ny cpt mksih bg jago
Pengguna Google,5,2022-02-08 13:00:35,Mantap
Pengguna Google,5,2022-02-08 13:00:18,Makasih bonus nya bang jagp
Pengguna Google,5,2022-02-08 12:59:16,Mantap
Pengguna Google,5,2022-02-08 12:59:16,Mantap
Pengguna Google,3,2022-02-08 12:59:00,Memang mantap jago ini.. untuk sekarang ini saya kurangin bintang nya. Karena cashbeck saya undang teman gak masuk sudah lebih dari 1 bulan terima kasih
Pengguna Google,1,2022-02-08 12:57:56,No hp yg terdaptar hilang mau ganti nomor aja buat masuk aplikasi harus ada surat keterangan dari polisi menurut saya ribeut gak ke yang lain cuma minta persamaan data giliran mau tutup akun harus tlp cs buat persamaan data hadeeeh
Pengguna Google,5,2022-02-08 12:57:28,Bonus referall nya auto cuan bgt apalagi pas daftar bibit x jago mantab
Pengguna Google,5,2022-02-08 12:56:57,good
Pengguna Google,5,2022-02-08 12:56:56,Mantap bangetttt
Pengguna Google,5,2022-02-08 12:56:42,mantap kali
Pengguna Google,5,2022-02-08 12:56:34,Ok
Pengguna Google,5,2022-02-08 12:55:52,Sangat bagus saya puas dengan aplikasi ini..
Pengguna Google,5,2022-02-08 12:55:50,SUMPAH APLIKASI THE BEST GADA OBAT TERBAIKKKKKK🙏💕💕💕
Pengguna Google,5,2022-02-08 12:54:57,Terima kasih JAGO😊😊😊😊. bonus ngalir terusssssssss.......👍👍👍
Pengguna Google,5,2022-02-08 12:54:55,bagus nih aplikasi
Pengguna Google,4,2022-02-08 12:54:13,Maksih bank jago saldo chasback akhirnya masuk juga🙏🙏
Pengguna Google,5,2022-02-08 12:53:46,Banyak promo banyak cashback. Wow mantap !!
Pengguna Google,5,2022-02-08 12:53:42,Nice
Pengguna Google,5,2022-02-08 12:53:42,Terima kasih BANK JAGO
Pengguna Google,5,2022-02-08 12:53:01,Jago emang jago deh. Walaupun lama nunggu hasil bonus ajak teman tetap masuk deh bonus nya.. Makasih jagoo
Pengguna Google,1,2022-02-08 12:52:30,Aku kalo soal apk selalu jujur. Aku kesel karena aku salah kata sandi dan waktu mau me reset lewat SMS kode Verifikasi nya tidak dikirim kirim juga..
Pengguna Google,5,2022-02-08 12:52:13,Mantappp.... Cuma 1 yg kurang Kalo invite / ajak teman gabung di JAGO mesti nya tanpa minimum saldo buat dapetin cashback nya 🙏😍
Pengguna Google,5,2022-02-08 12:51:45,Alhamdulillah banyak banget di kasih cashback dari bang jago sehat selalu bank jago 🙏🤗🤗 bakal selalu support bang jago
Pengguna Google,5,2022-02-08 12:51:44,Isthebestt bangettt makasih
Pengguna Google,5,2022-02-08 12:51:42,Aplikasi Ini Harapanku Paling Kecil dan Sangat Bagus. I loved Jago ❤❤💞
Pengguna Google,5,2022-02-08 12:51:14,"jago terbaik demi allah apk gak neko"" ane barusan dapat bonus cashback dari jago karna dapat ngumpulin reff bibit x jago 50 orang lebih. DEMI ALLAH, DEMI AGAMA ANE. JAGO BENERAN BAYAR GW ALLLLL"
Pengguna Google,5,2022-02-08 12:50:31,Ntap
Pengguna Google,5,2022-02-08 12:50:08,Memudahkan bertransaksi
Pengguna Google,5,2022-02-08 12:50:06,Aplikasi mantap
Pengguna Google,5,2022-02-08 12:49:54,Terbaik
Pengguna Google,5,2022-02-08 12:49:03,"Apk ini sangat bagus, sangat membantu dan mudah. Cs nya juga mudah dihubungi ga kaya apk sebelah yg susah banget ngurusnya. Berguna bgt pokoknya"
Pengguna Google,5,2022-02-08 12:48:18,Cakep banget
Pengguna Google,3,2022-02-08 12:39:30,Aplikasi lag. Delay parah. Nunggu lama pas masukin password
Pengguna Google,5,2022-02-08 12:22:35,Mantaaaaaaap
Pengguna Google,4,2022-02-08 11:17:07,Top
Pengguna Google,2,2022-02-08 10:50:24,mau donload kok gak bisa bisa kenapa ini
Pengguna Google,5,2022-02-08 10:04:41,mantappp
Pengguna Google,1,2022-02-08 09:16:20,"Aplikasi gajelas, kerjasama sama gojek cuma untuk nyari nasabah doang. Mau buat akun aja ga bisa2, ngabisin waktu aja vcall2 blok!"
Pengguna Google,5,2022-02-08 09:10:20,mantap bisa bikin kartu debit secara mudah
Pengguna Google,3,2022-02-08 08:55:09,video call ga sampai 1 menit. Cuma nanya nama sama foto ktp doang. Udah gitu doang langsung aktif.
Pengguna Google,5,2022-02-08 07:28:16,semoga sukses selalu dan amanah
Pengguna Google,1,2022-02-08 06:49:07,"Menyesal saya sudah membuat rekening di bank JAGO nipu ini. Penipu. Hati2 buat yang lain, buat rekening bank lain aja. Jangan bank JAGO nipu."
Pengguna Google,4,2022-02-08 06:19:48,"Enak juga pakai Jago, tapi saat cek saldo di ATM bank lain malah kena biaya"
Pengguna Google,5,2022-02-08 06:10:56,Done
Pengguna Google,1,2022-02-08 06:06:09,jangan tertarik dengan promo2 jago karena sudah bukti tidak membayar dilihat dari rating nya semakin menurun 👎👎👎👎👎👎👎👎
Pengguna Google,5,2022-02-08 05:26:07,Buat modal usaha
Pengguna Google,1,2022-02-08 05:21:44,"Aplikasi SAMPAH, masa habis daftar mau login pasword salah , sudah minta ferivikasi ini itu tidak jelas, ujung ujung nya hanya pencurian data , HATI HATI YANG BELUM TERTIPU JANGAN DOWNLOAD / DAFTAR DI JAGO, HANYA PENCURIAN DATA."
Pengguna Google,1,2022-02-08 05:18:58,"Tolong hapus data saya,apk buruk"
Pengguna Google,1,2022-02-08 05:09:07,"Katanya dapet 50k kalo dihubungin ke bibit,ehh udh invest udh sebulan ga turun"" ,apakah cuma strategi marketing 🤔"
Pengguna Google,5,2022-02-08 04:00:38,"suka banget emang sama bank jago ini, saya percaya bank jago akan menjadi bank digital no 1 diindonesia"
Pengguna Google,5,2022-02-08 03:46:27,Mantap bebas biaya administrasi
Pengguna Google,5,2022-02-08 03:31:21,aplikasinya gampang pengoperasiannya tidak bikin ribet..
Pengguna Google,1,2022-02-08 03:28:28,burik
Pengguna Google,5,2022-02-08 02:49:57,baik
Pengguna Google,5,2022-02-08 02:27:38,Sagat bagus sayah mengunakan bank jago ini belum ada kendalah lancar terus mantap
Pengguna Google,5,2022-02-08 02:24:24,Bagus
Pengguna Google,1,2022-02-08 02:16:56,"Uangku ada di dalamnya dan sekarang susah untuk mengambilnya.... Kenapa kalian seperti ini,padahal saya sudah sangat percaya...."
Pengguna Google,5,2022-02-08 01:39:59,Nice
Pengguna Google,1,2022-02-08 01:31:14,"transfer dari gopay dari hari Kamis tanggal 03/02/22 sampe detik ini 08/02/22 gak masuk² . nominal lumayan , ehhh pas transfer 10k langsung masuk . telpon sana sini , email , suruh nunggu 1hari (email Kamis) dpt balesan , nunggu 2x24jam dpt lagi email suruh nunggu 1hari kerja , terus aja begitu sampe KOPID berubah jadi kipod . parah gada kejelasan. TOT.LAH"
Pengguna Google,1,2022-02-08 01:05:29,"Mau topup ewallet dan mau kirim ke bank lain gagal terus setiap masukin nomor nya.. Udh komplain lewat tlp dan email tetap aj jawabanya selalu bolak balik nyuruh upgrade dan relog terus, gak ad solusi nya payah.. Pindah pake yg lain aj deh kalau seperti ini"
Pengguna Google,1,2022-02-08 00:58:47,Saya kasih bintang satu .. karena saya sudah melakukan pembelian sebesar 10rb di tanggal 26 januari di TF in temen .. malah gak dapat cashback 50 rb
Pengguna Google,5,2022-02-08 00:48:52,Senang bgt kenalan sama jago. Banyak cashback dan gakperlu khawatir dgn admin bulanan😍
Pengguna Google,1,2022-02-07 19:51:03,"4x VC di tolak , tanpa alasan."
Pengguna Google,5,2022-02-07 16:20:57,Bang jago memang keren
Pengguna Google,1,2022-02-07 15:24:00,"Testimoninya kebanyakan sgt buruk. Padahal ini rekomendasi dari apk Gojek, sangat merusak nama gojek sekali ini. Saya g jadi Registasi."
Pengguna Google,5,2022-02-07 14:41:23,Mantap
Pengguna Google,5,2022-02-07 14:12:48,mantap
Pengguna Google,1,2022-02-07 13:56:30,mohon maaf kenapa email saya tidak di balas ya
Pengguna Google,5,2022-02-07 13:35:24,Mantap
Pengguna Google,4,2022-02-07 13:27:33,Kurang bagusnya
Pengguna Google,1,2022-02-07 11:55:41,"rekomendasi dr gojek dg iming2 dpt 100k, smp komplain ini sy kirimkan blm ada kejelasan..."
Pengguna Google,1,2022-02-07 11:51:53,Buruk sekali sekarang jago ini bnyak masalah nya
Pengguna Google,5,2022-02-07 09:04:10,"Setelah update Bug sudah aman dan saya kembali menggunakanya,terimah kasih min."
Pengguna Google,1,2022-02-07 08:36:52,"Aplikasi gx guna Jelas"" w baru daftar dan paswordnya masih inget,,begitu di acc w langsung ganti pasword gx bisa,,,katanya lupa pasword,,aplikasi gx guna"
Pengguna Google,3,2022-02-07 08:28:20,Tolong ya pak. Email yang bernama Nadia Sofiani itu bukan saya tetapi disalah gunakan sama oknum tidak bertanggung jawab
Pengguna Google,1,2022-02-07 08:02:45,Jika emang butuh nasabah tolong di permudah..
Pengguna Google,1,2022-02-07 07:56:10,"Aplikasi kualitas Pantad. layanan sangat kaku. utk pebisnis online hati2 menggunakan aplikasi ini. ketika ada masalah. cs tidak sopan dan tidak bisa bantu. Aplikasi dan layanan bank sangat jelek, tidak saya sarankan utk pebisnis online. berbahaya buat bisnis anda menggunakan aplikasi ini."
Pengguna Google,5,2022-02-07 07:44:25,oke
Pengguna Google,1,2022-02-07 07:43:22,"Tolong hapus data saya,, saya tdk jadi pinjam"
Pengguna Google,2,2022-02-07 07:30:27,"kenapa tidak ada Bonus untuk pendaftaran, seperti Neo bank"
Pengguna Google,5,2022-02-07 07:22:11,Semoga amanah
Pengguna Google,2,2022-02-07 05:49:55,Yth. Jago sampai saat ini kartu debit saya belum sampai kerumah. Tapi keterangan dari si c****t barang sudah diterima. Itu merupakan hak guna saya dan data pribadi saya. Tolong di lacak dimana posisi kartu debit saya ya. Terima kasih. Harapan saya bank jago semakin jago !
Pengguna Google,4,2022-02-07 04:54:22,"Tambahin opsi, Top up dan penarikan lewat Alfamart/indomaret.. saya kasih bintang 5"
Pengguna Google,1,2022-02-07 04:44:06,"Aplikasi parah, hp saya ke riset, pas mau login ke akun bank jago kenapa ga bisa. Nunggu notifikasi. Sedangkan notifikasi nya aja ga ada.. aplikasi lain lancar login. Lah ini.. nyesel udah daftar akun jago"
Pengguna Google,1,2022-02-07 04:21:17,"Sistem OTP cacat banget, dah 10x ganti sms/telpon ngk dapet2, sekalinya dapet kesalahan"
Pengguna Google,1,2022-02-07 02:12:47,"Maaf untuk aplikasi ini saya kan tidak meminjam , kenapa data saya ada tagihan dari sini masuk aja belum pernah tolong apusin data saya . Saya bisa laporkan semua aplikasi yang telah membuat data saya jadi jelek .."
Pengguna Google,1,2022-02-07 02:11:02,casbach nggk turun padahal udah 10hari kerja
Pengguna Google,1,2022-02-07 01:51:04,"Saldo terdebet double, dihubungi wa disuruh email. Dihubungi email bilangnya pendebetan tanggal 25, tapi tanggal 31 didebet lagi. Tidak ada pertanggung jawaban!! Tak jelas"
Pengguna Google,5,2022-02-07 01:33:43,Bingung buat apa ya ini.
Pengguna Google,4,2022-02-07 01:13:22,Sejauh ini lancar jaya karena hanya digunakan untuk mencairkan aset dari bibit tanpa potongan biaya....
Pengguna Google,5,2022-02-07 01:13:10,Bagus
Pengguna Google,5,2022-02-06 23:58:05,Bagus sangat bermanfaat
Pengguna Google,4,2022-02-06 23:31:14,"4 dulu ya, karna masih ada bug pada aplikasi pada saat pembuatan kantong dan juga Nominal uang di Kantong utama sama saldo tidak sesuai😔, mohon ditingkatkan dan diperbaiki lagi ya Min, sejauh ini bagus dan terpercaya, Terimakasih Bank Jago!"
Pengguna Google,3,2022-02-06 21:59:21,"Aq ksh bintang 3 dlu deh,ni gimn s bank jago suruh bikin kode ko dalah mlulu"
Pengguna Google,1,2022-02-06 20:08:57,G ad bintang bt aplikasi ini... Kalau uang saldo sy yg udh masuk blm di kembaliin... Saldo sy bs masuk tp aplikasi'a g bs di buka
Pengguna Google,5,2022-02-06 19:54:24,saya sangat banget suka applikasi ini gampang mudah dan terpecaya. semoga semakin hari dan semoga semakin tahun tambah maju
Pengguna Google,2,2022-02-06 19:38:56,"Verifikasi 2 langkah masih ga stabil, udah nunggu lama ga masuk²"
Pengguna Google,3,2022-02-06 19:01:40,Bokep luar negeri
Pengguna Google,3,2022-02-06 18:11:57,"Bagaimana cara login lagi min?,hp saya hilang."
Pengguna Google,1,2022-02-06 17:16:46,Woy benerin itu mau verifikasi selfie ngga bisa mulu
Pengguna Google,5,2022-02-06 16:17:04,Knp ngak bisa transfer dana
Pengguna Google,1,2022-02-06 16:13:38,Jelek
Pengguna Google,5,2022-02-06 15:41:50,Bagus
Pengguna Google,1,2022-02-06 15:11:53,"force close gak bisa di buka, android 11"
Pengguna Google,1,2022-02-06 15:06:18,"Promo gojek jago nya gak jelas katanya dapet cashback tapi udah daftar dan ikutin syarat nya malah gak dapet , jangan download dan ikutan pasti gak dapet, nyesel udah gabung jadi nasabah bank jago"
Pengguna Google,5,2022-02-06 15:04:59,Tks jago
Pengguna Google,5,2022-02-06 13:38:14,Mantab
Pengguna Google,5,2022-02-06 13:25:12,"Aplikasi ini jujur sangat membantu keuangan saya, hehe mayann lah buatt grtiss biaya transfer sbnyk 25x , aplikasi ini mempermudah saya utk bertransaksi"
Pengguna Google,5,2022-02-06 11:35:07,"Mantap, free biaya transfer ke semua bank"
Pengguna Google,1,2022-02-06 11:12:18,"Tolong hapus akun saya,atas nama Oki fajar pratama,karena ada orang yang telah memanfaatkan data pribadi saya,dan saya tidak bertanggung jawab atas kerugian apapun,tolong bank jago🙏🙏"
Pengguna Google,5,2022-02-06 10:50:28,"Bagus , membantu ,memudahkn"
Pengguna Google,1,2022-02-06 10:20:22,"Yg saya tidak suka dg jago yaitu pelayanan cs nya, kenapa? Karna sudah di hubungi lewat wa selalu di suruh ke email atau tlpn, jadi buat apa ada cs wa kalo disuruh ke email atau ke no tlpn? Kalo belum punya karyawan, bilang!! Jangan planga plongo.. sini gua beli perusahaan bank jago, biar ad karyawan banyak!!"
Pengguna Google,1,2022-02-06 09:17:57,Tolong pihak jago taa3kk jangan kirim email LG ke saya. Saya risih dan merasa ter ganggu mengerti.
Pengguna Google,1,2022-02-06 08:33:24,"kepada Yth. Jago, tolong data pribadi saya jangan disalah gunakan, dan jangan menagih apapun kepada saya, karena saya tidak pernah melakukan transaksi apapun di aplikasi jago. Dan saya tidak pernah login, transaksi uang apapun ataupun terima uang sepeserpun dari aplikasi jago. sekian terima kasih."
Pengguna Google,3,2022-02-06 07:55:17,"Transfer lebih mudah dan cepat, bank jago memang josss"
Pengguna Google,1,2022-02-06 07:53:11,Ini kenapa mau verifikasi tidak bisa...
Pengguna Google,5,2022-02-06 07:30:51,Free voucer 100ribu
Pengguna Google,5,2022-02-06 06:20:44,Ya sapa tau dapet bonus katanya sih ada bonusan... Ya kita liat aja ya dikasih apa engga... Saya juga baru nyoba...
Pengguna Google,5,2022-02-06 05:55:23,Mantaf👍🏽👍🏽
Pengguna Google,5,2022-02-06 05:09:08,Buka rekening bank jago mudah tanpa ribet
Pengguna Google,5,2022-02-06 04:08:08,Mudah bangeett
Pengguna Google,4,2022-02-06 03:52:21,Coba bisa transfer lewat atm bersama
Pengguna Google,3,2022-02-06 03:46:34,Belum bisa manfaatin kartu ATM nya . Uda laporan dr Januari. Sampai ulasan ini di tulis belum juga ada tindak lanjut. Terima Kasih
Pengguna Google,5,2022-02-06 03:09:44,Waw
Pengguna Google,5,2022-02-06 02:46:41,Bgs aj
Pengguna Google,5,2022-02-06 02:23:49,Good
Pengguna Google,5,2022-02-06 01:46:35,alhamdulillah sangat membantu bank jago. sukses amanah yah
Pengguna Google,5,2022-02-06 01:01:20,Untuk penyelesaian Dana refund dari merchant / senggahan sangat lama. Sudah lebih 1 minggu. Belum balik ke kantong.
Pengguna Google,5,2022-02-06 00:23:44,"Tolong di tambahkan alamat pemilik rekening di bank statement / e statement pada Bank jago,agar memudahkan proses verifikasi yang membutuhkan bank statement.saya tunggu perbaikan nya."
Pengguna Google,5,2022-02-05 23:22:46,Bank digital terpercaya
Pengguna Google,5,2022-02-05 21:38:45,👍👍👍👍👌
Pengguna Google,5,2022-02-05 20:00:22,ok
Pengguna Google,5,2022-02-05 19:24:23,Omg
Pengguna Google,5,2022-02-05 18:36:54,mantap deh pokoknya
Pengguna Google,1,2022-02-05 18:13:54,"Ternyata ga jelas jago ini.katanya tiap ajak teman dan temanya berhasil buat akun jago,akan mendapatkan hadiah dari jago 25 ribu.dan pada kenyataanya bohong"
Pengguna Google,1,2022-02-05 18:05:38,Halo Admin.tlong apus aja data 2 saya di jago bernama JOHANDI dengan bernama SRILINA.soal nya nggak di gunakan lagi. Sungguh persa berat data saya ada
Pengguna Google,5,2022-02-05 17:56:23,"tolong di bantu saya sudah kirim email mengenai bug yang saya alami, tiap buka aplikasinya selalu keluar sendiri sejak update ke versi 6.4.0. hp saya redmi 5A, ini udh 2 bulan masih belum ada solusi juga. sehingga 2 bulan ini layanan jago tidak dapat saya akses. edit : mantap setelah update ke versi 6.6.2 yang tadinya suka nutup sendiri sekarang udah nggak lagi. terimakasih untuk tim developer, akhirnya bisa akses pakai bank jago dengan normal lagi"
Pengguna Google,3,2022-02-05 17:52:06,bintang 3 aja dulu yah😅
Pengguna Google,1,2022-02-05 17:51:27,"Maaf, Sekarang saya sudah tidak pake lagi bank jago, karena kurang menarik dan berat aplikasinya."
Pengguna Google,5,2022-02-05 16:54:25,Good
Pengguna Google,2,2022-02-05 16:44:40,Kurang memperhatikan
Pengguna Google,1,2022-02-05 15:37:07,apk tolol. gak guna.
Pengguna Google,5,2022-02-05 14:54:07,Mantul
Pengguna Google,5,2022-02-05 14:48:09,good
Pengguna Google,5,2022-02-05 14:38:43,"Sangat bagus dan pelayanan nya memuaskan,cuma banyak verifikasi trus ,apa lagi pas mau di sambungkan ke akun gopay nya. Jadi agak kurang simple ..."
Pengguna Google,5,2022-02-05 14:30:20,Mantab
Pengguna Google,1,2022-02-05 14:26:03,"Kenapa akun saya tidak bisa menambahkan kontak ewallet yg Baru, selalu muncul keterangan ""AKUN TIDAK DI TEMUKAN"", sangat mengecewakan."
